user_id,item_id,timestamp
93,60,891752966
9,35,870982746
47,19,870236138
76,36,897639879
33,6,891096342
23,22,876848673
5,53,880136267
10,59,884477188
88,72,899267003
99,30,871467651
23,86,899864260
80,26,898471364
71,74,885662838
55,86,887714626
29,19,883843186
34,65,875796054
26,60,883349275
14,31,871836898
34,59,895538836
59,8,875860603
22,76,881596706
48,42,880927015
9,31,879148809
27,99,881097483
70,87,874958144
10,5,887066083
63,81,883486797
26,13,875146006
61,80,891038067
55,60,878097738
35,28,897300176
8,5,886723110
10,81,894505508
100,67,876737425
70,24,883549749
13,50,892801620
68,85,872866502
29,5,885486104
96,70,883892670
91,79,896969119
71,45,876678458
46,74,882482816
16,52,896418049
28,86,872871952
35,74,897138361
9,85,875618719
55,44,875483308
80,78,875343055
44,81,896948018
70,40,883479226
30,14,892075607
40,27,883061262
39,77,881909504
46,64,896393983
55,7,893041720
93,96,887046947
20,83,888739819
98,30,889156293
6,61,897380563
68,51,871217094
43,3,893361033
25,42,876156609
73,97,875494028
68,2,897610123
51,13,894124137
17,10,890966547
40,12,880530068
92,54,886443221
24,23,895899905
83,84,892204018
73,80,871980246
22,61,883619444
2,27,888035865
33,29,883325537
55,46,877285835
77,82,871310252
93,21,897948705
26,70,875396722
4,43,886116834
69,80,885454509
68,19,886590700
45,94,898601521
3,97,874751201
50,44,880260350
27,6,875855946
78,37,880341760
16,10,872634783
79,9,897988887
96,64,888155958
24,3,876012104
71,82,889516685
27,26,871161060
60,3,896675756
4,21,892925624
78,27,880526604
23,92,897242995
41,63,890328041
8,95,878217037
77,95,876475858
50,35,889126231
59,52,899680365
17,95,873060202
12,39,891611142
29,34,876318857
94,36,896280253
85,26,897154199
22,31,888777261
27,30,887840003
29,90,875536446
34,55,879257381
26,15,893367033
18,80,894336292
60,79,892449934
80,78,887716942
5,84,880526095
54,57,879732732
99,78,892664738
75,21,892626963
38,63,896322833
2,92,882525953
92,2,881980424
40,36,896545967
26,3,881752615
45,17,876250203
5,85,871064084
38,27,870448101
54,3,887005973
13,90,873932068
68,67,893793979
38,4,875536648
78,58,874783121
48,76,894809077
56,87,872855455
91,49,883411698
45,34,886163874
94,91,877744590
78,45,895938036
76,24,872706888
25,61,884763424
100,7,878743288
19,23,893153746
21,46,882619503
13,20,878769147
82,22,899852245
32,45,879646714
88,21,880157784
43,44,893989963
62,37,891381289
50,93,895005993
66,98,877883454
55,74,877818962
93,63,877144733
86,93,895465274
21,67,887799107
65,40,899883661
4,42,893629352
79,70,873046053
18,73,888261416
60,12,876478523
7,6,871091016
8,4,895358623
19,2,897212691
86,96,881624464
45,37,896272299
92,64,895247352
97,98,888315491
49,91,877048195
20,44,894412973
42,77,893034926
27,50,876724021
48,1,875565337
73,38,895878157
52,75,894641069
69,71,871628238
32,90,879001514
90,69,895759505
61,21,891952837
56,60,873639504
58,7,893454003
50,84,883292732
71,15,876409237
47,65,876538974
10,73,874826820
87,41,884234154
53,47,884114200
26,6,895329248
68,6,875565376
47,70,885521933
30,88,870227866
77,67,889462892
29,27,899613521
61,80,873002593
19,50,886625901
17,80,881244776
24,37,896347175
72,5,891192249
55,34,892569801
97,78,873936696
15,24,873554735
45,24,878464094
54,10,882852482
63,3,881235303
4,50,888208080
7,44,888368225
96,10,873964396
45,73,886969664
75,44,888914579
71,27,878392809
82,69,893864747
80,69,894057275
8,99,886747744
51,10,873546651
74,89,877354889
4,83,886495680
27,17,887965005
65,39,874831504
44,86,894242274
72,56,896345172
51,53,879924438
35,93,878433649
82,22,878140207
93,27,880255563
9,46,889081789
17,3,896045787
92,63,884468384
26,90,891226267
65,94,886160119
66,73,879922953
57,40,891974477
34,82,887385885
19,8,895405121
13,64,898898021
62,31,893394307
3,53,895583159
71,41,881817507
63,40,889579739
97,27,892818706
54,93,879397798
29,10,884596394
8,93,881164220
60,20,885756705
70,2,895293478
24,56,893268403
79,25,896280894
50,66,870225292
8,22,887500493
51,79,876732414
57,100,885147699
52,92,899444689
22,41,883580009
2,35,874983283
33,1,871933926
2,35,872857919
71,7,870690411
48,51,873337320
44,49,879525658
57,49,883984585
57,49,874283739
19,1,875430687
85,61,885551515
60,40,893109269
31,22,879410923
58,64,870300424
68,94,880790098
80,79,888474978
56,90,897734661
21,56,897811082
11,84,874905310
57,81,870130007
22,56,881602877
3,23,876325407
92,89,898346662
57,72,872099736
41,42,878468984
13,83,888000785
98,51,894560576
89,26,892207729
16,100,881208518
41,94,885351270
51,62,883766928
95,51,873402163
26,12,877304458
91,77,895498427
10,79,886068519
28,36,878667452
50,47,870688600
50,28,882710662
20,70,872388248
88,49,880361861
52,82,884203082
88,100,876169089
98,11,893826080
14,94,876944955
91,94,898911227
11,38,884323435
26,18,882476321
13,24,881468936
74,45,879527760
51,20,898513013
100,27,871132028
28,92,871387581
5,59,872444209
24,7,872587297
95,22,888885690
38,63,891148689
100,16,893088230
94,3,885697892
79,15,899048169
68,100,873650919
29,36,897124554
88,96,891915536
68,99,889042128
39,15,871291934
59,17,884194648
92,75,878831155
12,67,884567801
58,89,893276570
14,66,895576837
69,49,885878650
26,5,892268902
15,13,898510239
97,89,891203305
96,91,878009733
73,96,887960989
80,16,880507115
67,19,880787502
47,17,896232599
34,87,880344702
34,77,897005776
30,24,873795237
5,20,887835111
34,40,896357977
78,21,894191349
64,23,881504376
20,50,896083850
95,64,873654430
62,93,888028003
4,22,893718101
42,89,870255405
91,33,894001637
79,27,890231213
95,37,889941014
6,38,888589793
81,90,894546518
67,35,899792649
92,60,888613393
22,13,888757669
5,72,886275459
30,83,870412491
36,23,899298152
56,9,886803684
70,69,884837418
24,48,893711687
36,28,889220423
81,35,897789471
94,2,876070017
58,63,879770918
55,5,891052180
51,6,896530015
52,92,887489990
65,22,882119217
69,27,873452249
73,98,876753517
4,22,884821714
1,17,898244553
67,2,885564348
24,17,887498054
32,16,877174121
38,40,880967290
18,100,877345441
26,16,884086510
65,95,884719317
21,94,881847394
79,55,870190134
87,38,887872386
23,18,886911378
97,6,876664542
71,71,876080914
88,9,888425622
62,19,871234146
53,92,886824318
41,63,897698174
78,26,897255976
20,4,895664480
20,8,898997680
97,58,891668799
94,73,875767169
63,74,874625999
97,87,876170764
71,8,874961395
88,22,877500018
76,30,880741683
24,23,899866159
74,59,888608201
32,13,885344661
4,93,871925274
1,38,886885012
72,8,879032719
90,78,886371981
59,4,879194789
32,41,877478651
74,79,897465960
10,25,889590708
33,66,897750214
69,55,881938813
53,40,881338464
76,92,888975357
68,5,870113672
40,43,875525509
10,28,877249127
46,21,893679382
32,55,892615907
91,51,885381910
2,35,889549907
27,73,885018380
48,19,879702535
43,59,892397968
80,96,876856528
78,78,878697011
98,14,871335120
43,34,888675863
100,48,878807328
60,7,896866625
89,58,898924330
15,77,877601495
46,33,897174245
35,73,899313639
56,64,899997226
66,89,884292643
38,9,873396877
2,48,880813415
100,61,872878353
66,69,889672665
27,6,881881622
16,90,883384857
32,58,893245149
15,62,892212155
34,18,884595039
26,5,887074316
28,69,894004683
92,38,884431543
98,99,875435064
20,50,884934740
88,94,870500894
66,10,878936915
96,23,892905025
45,11,899319632
46,74,874773004
10,1,895858138
8,63,890332573
1,56,874570119
61,36,888019484
50,37,877425527
37,17,882812947
61,5,896489865
82,78,871833513
6,29,885234833
32,20,891663917
84,17,872267920
5,20,876385402
63,93,894543010
97,74,872645943
64,31,897242168
19,86,879057205
29,34,871720615
18,100,882843791
60,82,897309379
30,4,874763911
9,55,896584515
6,79,888614312
65,76,898193725
96,24,870772764
23,86,880233132
36,10,893885351
93,70,896060459
19,2,886311446
92,60,886636300
90,29,895492808
89,90,890838419
64,83,899718365
16,88,874760311
81,21,876635019
66,69,885813799
12,93,898090408
48,49,873119858
20,50,882397649
96,28,876468154
47,27,883139278
100,64,891971234
24,93,879323367
12,30,874597561
9,9,879162980
19,3,871415398
30,59,877047326
15,35,887936620
95,88,891409483
17,15,876435340
33,3,897103186
46,7,880244361
77,67,872892857
85,91,899256784
43,95,899174790
23,31,873900195
17,76,892140152
85,15,886302996
83,82,886773114
8,12,874020259
74,89,899171389
1,98,890686986
9,27,893568913
39,44,895630783
84,71,898645230
96,20,894107947
95,79,870022252
28,10,897534122
35,78,888047696
37,28,877027895
53,91,895300256
100,13,884895239
35,94,888023848
76,35,872533892
48,71,895021969
64,34,887887360
51,80,893552295
5,22,875726293
42,56,885579750
9,25,880198058
16,11,892467171
55,68,895459229
78,30,887021511
69,63,887599697
57,52,872033055
28,14,880873550
88,66,878352495
76,17,883572113
78,95,883542802
75,83,872764298
16,65,890825562
90,90,889600690
30,73,875677906
7,88,877901915
14,32,871475027
68,89,875091239
91,89,888149776
55,18,880275504
78,9,882955319
5,48,872079361
15,12,880929302
22,4,891347060
51,1,898673524
22,23,884191095
24,41,874775101
55,91,883760776
79,99,893220180
83,53,892262711
36,12,888489758
5,19,881937571
75,57,870748142
74,64,889493626
16,64,873171967
51,61,883453977
34,7,883707917
86,81,873948379
63,73,887079383
10,29,895516035
9,46,882991181
70,65,882111205
5,34,894800305
28,16,885319040
34,31,870941005
57,68,879857767
55,19,894455008
74,25,875334777
98,91,897714871
7,14,884738098
34,59,873732346
20,25,870127146
57,5,894956315
78,10,876124772
22,84,899320875
63,6,889282308
86,37,870917661
46,47,883964756
15,90,898498398
52,90,887865801
62,8,874775543
77,21,889946674
59,18,895606427
48,84,877928989
91,14,890926350
70,43,899746896
100,25,878931896
15,81,891094921
44,43,880425244
74,99,891684628
71,81,873846215
93,74,874639191
63,93,897249194
54,27,873737769
96,77,878193552
42,16,889544220
55,20,871586424
84,49,884306512
77,87,884243745
73,60,875689340
57,88,881406607
9,16,888030455
42,3,887603441
47,78,894988247
16,9,872000839
72,25,880652900
64,62,870195773
90,51,895335479
38,45,899013131
46,11,878039984
70,26,898322078
68,59,872827732
27,61,892948746
27,65,879720821
33,1,897938233
45,88,892495464
47,25,896340821
80,40,892668777
29,36,878390680
51,100,891482801
75,66,880024451
65,96,876511349
85,84,897533803
90,1,873669251
67,73,893961643
67,60,884663136
87,83,885564131
30,97,878530576
31,19,882063615
68,76,896317729
54,60,876069877
13,36,893440423
90,24,897916507
69,16,871959856
47,23,888447971
2,56,894885212
74,64,889670840
20,96,884186870
58,9,892343974
81,1,875612633
67,18,893070092
91,74,887450694
41,59,886069005
7,23,881171344
57,96,895657115
98,64,895947503
62,13,898217600
39,38,880328282
63,13,893023563
46,47,889123979
53,68,895583362
60,49,894778921
2,34,874438303
11,57,888097427
91,84,890764239
18,93,879873897
83,87,886113419
75,70,873428954
24,18,891117823
100,58,870534587
74,56,887262196
55,64,885176065
13,30,897327749
26,78,887767367
86,18,897454910
82,98,899302603
7,92,884151726
65,34,895948603
36,94,884872389
98,10,883844966
67,88,871576768
4,34,894572633
8,15,877660443
23,43,879720994
1,64,887372950
86,44,883429601
99,21,890662469
44,33,878012117
41,53,872550947
12,33,872886896
76,41,893123887
9,4,887359582
30,6,882332248
27,7,874855358
36,46,874870121
36,35,883535083
26,87,898437719
28,58,883407154
50,76,887602208
40,57,885434882
33,21,884551278
88,58,876923742
36,46,891228672
32,92,871693191
86,25,880464525
53,75,882243915
52,9,870027263
62,90,875955111
83,23,872907012
69,56,875155824
18,15,873486626
88,50,871102829
40,65,886638327
85,63,875601922
25,56,893857672
100,1,896108052
70,29,872551083
55,62,894430261
16,68,879078879
22,34,870593116
19,36,899361482
69,47,898178065
80,79,897460821
37,69,883077124
87,44,881523683
36,1,890673092
53,32,873455883
30,51,895131785
46,40,871938065
98,24,880072616
11,84,877275657
15,39,896039622
87,4,895571419
29,69,890565970
27,86,871160428
47,31,878055572
94,11,879783660
50,20,870768210
37,21,897496043
99,1,883420984
46,91,886799898
67,22,872984408
14,44,882179311
82,21,870886649
39,50,872732468
100,76,884924197
37,72,899321247
45,62,886894985
32,12,884873652
83,34,873197989
20,82,876528789
46,93,881220256
53,98,886800302
62,57,892818258
35,67,898783033
60,47,883467780
75,79,893594922
5,95,881836450
95,45,899144877
92,84,873256951
32,30,872552680
87,79,894139771
47,40,890110855
3,44,870263467
32,77,899455382
38,17,884028431
64,45,878075896
91,87,888809030
54,15,886534056
60,94,891038788
16,3,889586194
7,81,879313585
70,2,878166753
77,95,886449032
30,96,894242084
68,20,892761678
91,47,886653898
87,89,880421954
21,11,898002451
45,37,888203843
86,99,872203263
22,61,877955213
71,24,892193530
52,5,881500748
16,94,874064060
81,82,895341092
22,18,885260354
70,2,871323857
58,34,888813183
39,87,872233777
93,29,885798670
14,22,877425709
76,84,882480653
84,4,894434692
55,87,887503003
97,18,890624575
18,36,897212597
27,50,871203982
57,41,886245660
98,44,871160259
3,46,888085570
35,16,886778645
79,11,884210751
67,17,898776341
10,34,891447868
44,23,887915459
35,15,877867235
20,56,895372080
50,51,891101431
37,94,872833466
43,53,871549105
99,78,885058123
57,54,877087908
60,19,898993851
20,72,881180129
12,79,883856540
69,5,880237458
71,91,890351911
38,100,886577702
17,59,872179880
71,5,897581632
14,50,875327548
52,83,888057382
23,72,873836000
9,77,876148127
95,70,878608460
59,95,890599543
50,56,897607935
32,15,873843009
8,35,896448711
25,77,886531494
38,57,870974207
11,72,891041610
20,7,881818490
2,2,895135746
95,81,891725625
82,42,880470265
39,5,887570692
26,61,896434470
79,48,881373768
9,52,891903192
88,67,873939776
78,36,883209219
52,15,897041375
13,85,873154025
91,88,889435779
97,72,897995442
49,27,884021839
7,44,884085122
37,23,892851228
99,71,872862361
13,13,895781287
88,85,876970649
73,3,875849348
6,42,879498050
89,100,884267986
30,62,888369801
59,33,894209258
52,46,891635471
31,14,878799547
16,14,890035813
51,55,885661372
80,83,890119532
97,53,891508076
50,13,886881988
84,84,874925570
1,80,883289276
20,77,890745823
50,75,880665031
32,56,874806254
100,17,874998871
75,45,884520051
47,87,894184546
95,19,899555286
6,30,873643219
79,1,873380036
35,88,893940440
32,91,882649147
60,89,874523780
94,25,881234770
91,85,898316268
40,54,878176917
56,77,882054734
43,94,889143676
68,49,892328031
39,60,897929213
83,18,872474650
26,61,872960013
93,40,890882126
11,78,877342274
8,97,880534728
16,59,884097373
80,37,895831507
39,50,885550199
94,43,888203506
50,1,881422032
81,67,876364667
3,23,888172942
21,27,874892567
41,56,877678856
82,14,881362594
63,79,874683036
29,100,894630689
49,82,899093736
87,98,879360830
25,59,870009922
61,39,879356087
41,28,887660105
78,95,875533974
67,66,897299905
73,5,878048520
99,48,891545179
66,48,886807523
20,70,893934936
35,72,894196647
41,25,888151809
95,76,894457153
27,73,886972654
89,48,889399184
41,49,895620893
60,71,894581162
46,51,888415805
32,33,872951166
63,66,881625761
13,97,874163569
73,42,896420741
85,95,871724764
11,24,889167963
44,34,870626772
28,17,894678736
81,53,895554577
94,90,887811673
34,29,884512807
91,24,879694494
67,6,876648865
98,38,883099389
90,71,886893457
89,51,871711839
50,4,878201192
78,7,882780368
13,27,881642617
54,93,887444226
29,25,898697795
78,87,887089384
57,60,881824413
47,22,878592386
7,66,891216405
20,80,872272410
63,58,878033475
20,39,875293143
76,59,878947738
54,55,880010677
31,90,896460540
37,8,891285050
97,45,880897585
90,55,881827968
57,67,898090491
45,87,897388441
14,6,874031777
80,34,875125287
8,31,889811810
63,5,874779105
78,11,898738094
96,43,893416477
53,35,880306605
32,48,880197314
64,85,897587918
31,54,892133767
87,88,870699592
87,78,889191425
36,84,887325142
7,70,882811950
32,9,885589898
8,73,881261613
28,7,890251916
19,19,880508743
68,92,882094357
27,93,870394608
7,9,872928936
30,5,891275392
28,18,873630338
75,42,889890883
84,85,889280931
27,92,890090156
80,52,875640893
98,18,873195769
15,56,874472074
16,79,887643060
80,15,870290383
25,23,887964806
9,69,875920944
63,43,883732225
11,29,888838021
83,41,871547030
16,26,885139701
26,56,871162297
97,85,894700434
82,78,871646415
2,23,886025982
22,8,898606681
70,3,882652344
90,75,877111315
18,80,877572952
77,1,889277994
23,16,874669265
52,2,875779197
64,85,871271444
9,92,877809210
80,30,880603783
60,69,890521013
99,26,882310267
10,39,896875372
46,48,878415562
60,38,888116554
85,71,875954078
81,6,884558775
65,31,882346220
47,12,891775595
81,7,894274880
44,79,873660578
17,86,891722908
33,49,882417031
24,42,888775581
92,10,881968728
29,50,898729285
44,15,899881117
72,96,880315073
89,47,871263062
64,36,870847723
83,74,895608562
2,7,872199273
30,86,882664903
11,72,871175230
65,5,870095517
26,64,896345612
39,57,899397400
19,15,897324136
18,38,889689061
45,20,877353755
22,78,870081948
72,23,873403563
33,48,883380087
49,89,872225947
42,77,870352015
93,99,893683790
53,13,870574911
52,42,889374873
1,41,870548323
25,26,880283344
34,68,884563987
37,69,889753874
32,92,890876358
83,23,871369933
94,4,877606932
6,13,876806448
84,31,896462914
70,67,873929593
3,70,883010322
38,15,881736184
14,81,879521871
46,72,882806468
23,54,898373538
20,27,893015511
94,79,883120378
29,14,882969952
13,79,883996107
62,95,886470568
77,60,886585486
39,86,887311241
88,86,882178326
62,23,884648567
88,95,886283800
99,14,872729662
37,7,870224088
45,38,870084712
48,85,895411532
66,76,887141697
13,33,876451450
46,84,893295693
77,68,877876055
89,42,870195860
80,81,898243077
68,61,883771082
46,71,870011443
78,32,882399251
31,13,891475646
60,38,877367323
20,81,872780554
14,81,874364260
77,43,899272009
26,34,878819915
13,24,871001434
28,7,870885478
3,63,896146171
3,4,878019429
48,25,895634258
29,73,879136696
1,23,872116992
48,62,889610555
3,61,885838607
82,56,878185767
39,36,870819804
19,67,879813550
86,52,895025633
44,8,899148870
10,89,898288331
33,85,882310081
34,59,898642666
91,82,878074925
100,91,892222804
26,66,877852392
22,1,883735707
83,61,892385539
29,31,876492054
12,55,876459682
16,98,891404325
5,68,896253152
45,66,884996975
55,35,872902753
73,82,875725874
61,91,877133698
59,4,894639594
95,26,882422382
70,77,888191169
69,44,897200129
29,73,888351839
25,51,896340283
36,4,899551129
30,82,871118619
53,2,871305623
18,62,870520546
5,90,874249044
27,3,878962038
6,76,896846297
72,41,881949287
14,43,883888541
40,18,878873576
86,85,873161138
37,94,878146814
49,94,896854964
84,65,886738148
69,35,871723281
69,72,878593936
91,24,885712938
68,13,884135755
95,65,882066931
94,74,870468848
22,50,882599455
38,41,872079720
48,10,876906914
41,38,873692167
16,81,870713160
49,58,876829906
55,52,878173362
97,73,885623969
28,54,887407171
85,71,871231277
81,9,895130583
100,8,885990789
30,88,880190750
71,88,881906514
35,70,891118399
77,2,878631237
38,53,889799783
13,15,876241230
47,84,888346101
7,28,883748003
29,27,888426202
94,97,893386045
84,78,889824379
93,75,899063686
77,79,877768079
15,97,872394501
58,10,894895373
52,20,886680149
49,14,899680341
74,4,896062745
57,5,897368334
3,85,895822118
64,31,891359807
27,9,892533958
15,40,887162337
55,78,892792743
16,45,895094209
15,43,884573300
68,61,879213174
92,54,896299941
55,42,896567497
88,37,888820202
33,34,871208032
17,60,897983130
93,26,880878912
38,62,874491679
23,66,890270555
36,17,893287811
83,27,896709933
74,60,879210511
22,1,886613934
99,32,891640418
62,57,877594505
72,60,875087113
76,96,871368190
95,28,893409865
96,14,873646686
86,11,890946344
95,90,873524389
45,56,895220114
35,3,889217910
39,8,899833820
47,30,896767558
62,69,873393571
7,98,878120597
31,61,873524133
14,13,881824323
20,10,891373829
42,25,895076283
44,22,884483084
69,48,872549320
10,2,874800886
36,69,879596286
18,64,896939595
98,84,883827599
88,20,883592065
38,59,886483526
22,74,891399125
22,50,888034659
98,50,897949011
40,77,879994079
7,98,885022572
56,49,891176935
86,52,897637569
13,82,878900637
100,76,890044079
47,21,895496660
46,34,892234414
17,97,898401846
100,84,893152940
69,58,884990537
27,100,882290490
42,97,897657247
25,33,892567921
71,33,872051655
85,50,871690565
70,37,893165495
100,49,872075619
29,22,896360548
50,93,889934357
24,99,893287221
48,39,870461587
90,5,890391778
74,15,885101967
42,66,884513235
3,11,895684608
4,72,892055051
82,62,891475456
50,67,879294459
22,95,879527118
77,69,877433754
69,50,890238657
72,56,878407518
18,29,878197470
31,50,883656448
25,36,892019383
50,47,883984605
53,45,893465289
34,4,891070171
25,38,872122804
78,99,878092275
38,76,873290964
52,41,881235523
17,25,897916747
57,40,890726771
53,76,898265121
89,26,896804098
20,32,878506297
55,53,893921076
78,92,879763815
88,70,897647630
89,97,870036932
36,24,891846338
98,48,874871189
1,44,892426400
57,3,889235178
37,24,892389883
51,47,895330014
9,4,898003633
19,38,899895941
66,56,887432462
64,44,873102988
66,98,878200965
22,84,873366476
2,46,875429859
94,11,875464845
11,14,888333423
88,6,894629411
92,99,898232492
4,1,870761100
72,23,884952072
70,89,891273863
26,41,899412026
14,70,885037731
97,91,874445685
32,44,873082508
72,73,887254118
52,32,890915469
17,98,896252923
27,29,877122166
7,34,876012791
95,99,870425714
95,69,899037613
70,9,897669941
47,96,889926925
64,76,896411255
1,18,882208726
69,85,883126504
35,77,891230298
87,6,886302032
98,38,899042635
65,39,899169772
15,27,879201001
23,43,883892232
56,63,883385455
52,61,890543680
28,63,883504359
32,64,899212077
63,75,882083239
4,16,871355189
3,68,882968519
59,64,898948663
60,65,873129825
74,76,887338929
53,7,881017967
97,85,883590603
87,71,886942163
95,55,885394235
51,92,870029914
79,50,889805517
26,34,889685218
22,94,875333838
18,74,870234634
66,78,871484577
1,2,872800396
50,29,873841755
89,87,884864104
33,74,896371435
71,97,872322639
63,36,875503444
3,56,889481271
90,83,885720471
47,62,895230389
99,61,891918793
82,82,892106545
75,51,881364210
64,69,894325744
87,96,895301754
80,29,893565608
84,92,877528046
60,61,887993272
24,31,878641265
96,5,894003844
39,25,886071976
75,13,890157320
6,31,872857390
69,12,892828901
4,79,898840157
59,71,898202861
59,92,895778953
81,7,896779742
56,46,889242853
65,80,894380127
69,42,873073950
38,20,885297640
10,55,870203685
26,24,887641467
28,36,870056818
25,3,877494589
100,72,877975487
20,61,880836218
64,68,889728969
57,53,888867529
50,18,896678715
27,96,873164495
52,1,894103711
54,74,899078286
21,98,895560567
56,38,888338455
55,1,880929963
91,88,874161926
43,54,889509167
87,87,886231896
64,90,889567245
94,10,887810042
33,46,870228092
1,58,897025397
10,100,883086995
8,100,893711357
82,19,876953726
85,3,889615950
32,90,887076033
65,30,873796943
50,18,874630804
61,21,879123452
31,79,885675052
81,90,892869034
96,6,885063681
67,36,896462033
13,33,873682161
52,51,889324558
11,75,878235350
50,54,884358865
87,10,870148010
72,14,889389194
55,30,896215660
75,77,878896943
63,21,899197294
62,2,871087916
81,73,890356126
16,87,873508604
26,49,891481225
74,39,891713803
42,22,894656820
45,91,892628602
97,56,888747123
31,14,894388506
26,59,890091688
57,31,887899456
69,33,889902373
74,66,889236379
76,37,883916673
89,47,878690099
78,82,877473135
81,34,887417323
20,47,878463767
73,50,870771835
50,57,879366840
29,95,886603934
20,60,889757478
80,34,896932188
20,39,878154758
9,38,877013947
85,44,891554652
59,83,871929416
84,26,873081205
34,65,896742308
98,47,873507343
36,32,890965182
5,54,882996511
87,84,896953875
44,51,882928734
35,88,870989909
20,59,895675299
51,75,898344167
96,77,899124378
4,42,897295736
27,38,899612220
11,70,879165531
19,17,873652609
34,9,892771027
14,42,883794217
95,15,870607243
82,84,884730626
7,23,898661953
29,41,891042466
88,25,870219905
66,69,874950652
36,7,882753873
81,74,870259023
100,71,895859133
97,15,898772984
61,42,897370249
5,86,873309116
88,88,894560215
56,14,885515804
50,81,873144069
27,83,895481121
56,55,883588143
35,92,898392299
24,53,882583719
98,27,890563076
10,62,884012733
76,56,870356580
4,10,870501823
75,94,888007891
44,29,872658851
1,16,898552827
45,1,892923302
42,86,886405298
100,65,895810524
77,22,898051149
33,89,893194163
75,11,892053895
26,53,876108231
74,71,883609088
93,99,895620703
39,48,877438568
4,54,895777630
15,94,897814740
20,94,878031296
33,31,874175646
12,87,884404087
64,50,883282426
96,6,898789022
3,21,896345642
44,21,883510247
22,99,882659346
15,52,878862993
75,43,882861346
28,5,894928511
72,38,886975190
95,8,871117243
76,68,893773520
83,54,885390250
19,87,879719597
17,22,871316120
42,17,877612976
83,91,875090586
64,2,878535271
81,47,886227945
96,97,892914990
69,58,897608920
6,5,884058899
69,93,899039049
78,65,880919103
65,84,872306331
57,76,880727858
52,13,877794884
14,6,884530681
16,60,881824964
25,92,891535702
79,7,889918794
94,78,895168701
58,15,878632318
11,73,870500843
57,71,898383558
96,88,879696814
1,32,895559259
25,32,893283642
65,38,870088370
16,50,887451982
54,20,894543941
42,62,891403710
88,49,881435413
91,4,896321794
82,51,886551544
86,60,870263067
9,65,875487874
69,42,892111743
43,68,896665812
77,47,871956785
24,59,876450874
94,37,892873172
95,88,890105796
60,57,899730791
81,36,886354536
4,11,871074231
86,59,885268678
96,54,888696174
50,5,884976422
22,60,885776359
78,10,899157399
25,58,872235619
60,37,882334168
93,89,891079876
33,64,872785431
51,59,881520898
68,74,872146631
60,84,890794708
56,15,896402606
86,45,888116639
86,28,875299061
87,50,879532896
64,23,872971869
68,2,890739124
19,27,875546962
36,86,889304693
72,57,898743821
70,8,870759628
83,15,872031092
24,20,897100291
16,82,897429844
48,8,878520159
41,98,873284827
7,32,895086627
85,75,885640933
39,30,874088431
38,42,884743637
75,36,885104319
76,58,886991336
97,34,892805281
74,16,871515727
7,66,895043486
77,73,874715742
96,36,881460653
97,43,899553618
38,37,899777040
29,19,882896855
66,62,889844708
39,60,878406870
72,50,877624950
44,66,881729053
17,80,881263090
11,24,877596743
3,61,888237657
29,6,896211339
79,1,878228341
95,98,881700929
28,75,892042571
75,79,889282752
25,68,882532899
39,35,873670737
85,64,884608911
3,62,887022033
49,28,882433146
31,32,886189056
84,25,879300369
57,27,887245440
31,73,887126605
95,6,882885091
26,38,882607434
64,57,870769108
36,69,889014132
98,81,897664314
86,8,874911077
33,25,898424186
100,93,893262360
89,96,882429268
3,81,894204517
70,20,881736654
94,53,890841016
22,10,886395416
58,51,899957871
83,27,878131220
76,49,871659610
24,99,891801266
73,12,879858165
30,33,899367787
73,10,873796421
92,84,888361215
27,52,880564441
28,62,876960335
90,47,871718551
92,62,881684296
43,8,898976029
71,42,872335406
45,26,879284211
11,4,883360669
94,64,883640016
68,77,870849395
17,84,889575061
2,36,895048288
44,80,875479559
35,79,881942301
54,24,890335875
7,85,899664037
98,70,888133564
26,19,871134349
84,15,887612892
45,50,888174721
83,99,896403095
76,44,892954969
93,71,892441584
17,6,887762276
42,59,892659063
69,54,873786802
83,61,881323255
71,95,883987269
44,80,896873751
62,98,872604526
14,56,889878955
97,48,872490302
87,42,894305152
48,4,892027306
78,2,895536779
86,69,881602343
100,37,898858925
98,5,871477358
78,28,870200355
55,44,881017207
1,69,896974856
27,56,898452704
100,44,897490377
83,79,882778874
19,63,881273483
5,27,870291238
69,93,885760020
80,37,878337642
77,51,883051976
12,49,877254663
86,77,872376076
85,54,881283976
67,82,871147895
83,93,878874083
40,56,883918210
39,42,891400121
8,15,897524545
89,76,891067474
1,22,895523387
61,14,881502408
55,80,884122331
59,62,877487226
27,47,896079658
46,94,898337164
90,22,894550222
65,87,870320504
28,37,871093164
82,65,892305554
19,77,885212116
18,63,886851551
72,81,880237487
6,18,888744458
13,19,896790891
24,51,875575249
33,68,871220191
16,17,870668389
89,54,898695451
44,10,875000428
92,65,898743776
45,40,880692724
17,88,882154631
95,76,880421605
93,96,875760341
74,14,896974963
32,84,882299930
25,85,889939007
100,54,872504879
37,22,873986335
66,24,888922154
29,86,876107030
70,11,887489274
83,69,889889747
15,4,875842547
34,11,888606131
43,12,884961279
21,64,894337275
36,31,871437735
86,26,894430544
13,84,881812360
83,49,871252266
14,96,882216291
57,96,884658460
23,82,877507897
83,74,872352741
36,11,884574225
4,50,875029438
21,37,886171623
99,87,876086978
64,80,899161664
34,32,870275262
41,100,888645239
86,43,885477013
95,77,895468594
87,59,894087658
29,40,898816522
